DATETIME,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW
27/03/24 13:30,29630,31076,26402,3257,6562,4643,17192,0,85,1976,1998,992,904,-450,-311,850,1399,997,1088,0
27/03/24 14:00,29322,30881,26109,3196,6562,4740,17192,0,252,2197,1999,992,606,-450,-257,851,1399,997,994,0
27/03/24 14:30,28978,30522,25892,3134,6562,5480,17192,0,281,2254,1998,992,560,-450,-213,850,1398,996,948,0
27/03/24 15:00,28738,30466,25872,3018,6562,4469,17192,0,37,2562,1998,992,-429,-450,-128,851,1399,996,-84,0
27/03/24 15:30,29439,31487,26619,2902,6562,3558,17192,0,19,2787,1998,992,-518,-450,-252,847,1398,996,-209,0
27/03/24 16:00,30311,33231,27351,2744,6562,2951,17192,0,12,3124,2000,992,-939,-450,-164,178,1398,996,-755,0
27/03/24 16:30,31923,34939,28819,2585,6562,2178,17192,0,5,3052,2000,992,-1005,-450,-149,125,1398,996,-807,0
27/03/24 17:00,33478,35793,30283,2381,6562,1143,17192,0,5,3287,2000,992,-182,-449,-272,155,1398,996,-807,0
27/03/24 17:30,34560,36663,31408,2176,6562,454,17192,0,5,3080,2000,992,-105,-450,-140,158,1398,996,-803,0
27/03/24 18:00,35517,37345,32436,2086,6562,68,17192,0,5,3201,1962,992,-6,-450,-269,380,1398,997,-498,0
27/03/24 18:30,35912,37631,32700,1995,6562,0,17192,0,4,2806,1959,992,0,-429,-217,398,1397,997,-469,0
27/03/24 19:00,36566,38452,33287,1958,6562,0,17192,0,2,2585,1996,992,414,-449,-473,929,1397,996,-362,0
27/03/24 19:30,36000,37937,32780,1920,6562,0,17192,0,5,2457,1998,992,487,-450,-531,968,1397,996,-351,0
27/03/24 20:00,34595,36529,31459,1882,6562,0,17192,0,11,2304,1998,992,831,-450,-531,1016,1397,996,-342,0
27/03/24 20:30,33097,35027,30088,1844,6562,0,17192,0,11,2081,1998,992,857,-450,-531,1019,1397,996,-338,0
27/03/24 21:00,31831,33659,28997,1794,6562,0,17192,0,6,2205,1999,992,613,-450,-531,1001,1397,997,-241,0
27/03/24 21:30,30519,32339,27837,1744,6562,0,17192,0,12,2495,1999,992,593,-450,-528,999,1397,996,-230,0
27/03/24 22:00,28594,30109,26045,1707,6562,0,17192,0,19,2994,1999,992,527,-408,-387,999,1397,996,-101,0
27/03/24 22:30,26754,28450,24373,1669,6562,0,17192,0,149,3253,1999,992,527,-350,-515,999,1397,996,-82,0
27/03/24 23:00,25468,27181,23208,1721,6562,0,17192,0,232,3371,1999,992,736,-350,-531,999,1397,996,368,0
27/03/24 23:30,24631,26731,22454,1773,6562,0,17196,0,619,3240,1999,992,738,-350,-531,999,1397,997,414,0
28/03/24 00:00,24146,26720,22014,1801,6562,0,17196,0,1094,2614,1998,992,813,-350,-530,999,1397,996,630,0
28/03/24 00:30,24154,26585,22119,1828,6562,0,17196,0,1080,2021,1999,992,819,-350,-401,999,1397,997,646,0
28/03/24 01:00,23636,26236,21593,1869,6562,0,17196,0,1133,1238,1998,991,853,-350,-517,999,1397,997,141,0
28/03/24 01:30,23328,26036,21275,1910,6562,0,17196,0,1227,1012,1998,992,852,-350,-531,999,1375,997,84,0
28/03/24 02:00,22756,25811,20719,1978,6562,0,17196,0,1203,1004,1998,992,283,-350,-531,999,1018,996,-371,0
28/03/24 02:30,22337,25339,20281,2045,6562,0,17196,0,1101,838,1998,991,228,-350,-531,999,941,996,-420,0
28/03/24 03:00,21898,25387,19885,2207,6562,0,17196,0,1134,851,1995,991,-130,-350,-531,999,570,996,-744,0
28/03/24 03:30,21733,25325,19786,2368,6562,0,17196,0,1201,1342,1995,991,-134,-350,-531,999,514,996,-776,0
28/03/24 04:00,21388,25701,19541,2476,6562,0,17196,0,1197,1914,1999,991,-841,-350,-531,885,501,996,-794,0
28/03/24 04:30,21174,25567,19471,2584,6562,0,17196,0,1185,2184,1999,991,-932,-350,-531,876,523,996,-795,0
28/03/24 05:00,21682,25795,20031,2685,6562,0,17196,0,1190,2575,1998,991,-1012,-350,-531,991,893,996,-430,0
28/03/24 05:30,22219,26152,20567,2785,6562,0,17196,0,1046,2816,1998,991,-1015,-350,-531,999,972,997,-391,0
28/03/24 06:00,24447,27510,22676,2905,6562,81,17196,0,555,3204,1999,991,-835,-392,-484,888,1342,997,-197,0
28/03/24 06:30,26158,28585,24326,3025,6562,527,17196,0,187,4006,1999,991,-756,-436,-277,880,1397,997,-171,0
28/03/24 07:00,28226,29762,26147,3149,6562,1343,17196,0,15,4191,1999,991,435,-450,-471,982,1397,996,207,0
28/03/24 07:30,28472,30069,26323,3272,6562,2609,17196,0,16,4529,1999,991,527,-450,-531,990,1397,997,248,0
28/03/24 08:00,28633,30232,26407,3442,6562,3653,17196,0,18,4467,1999,991,752,-450,-531,771,1397,996,629,0
28/03/24 08:30,28849,30500,26635,3612,6562,4591,17196,0,69,4765,1999,991,748,-451,-531,756,1397,996,666,0
28/03/24 09:00,28617,30204,26360,3768,6562,5159,17196,0,5,4748,1953,991,113,-451,-531,664,1397,997,764,0
28/03/24 09:30,28467,30056,26223,3923,6562,4975,17196,0,7,4800,1950,991,112,-451,-531,657,1397,997,772,0
28/03/24 10:00,28520,30109,26349,4005,6562,5251,17196,0,7,4595,1715,991,927,-451,-531,658,1397,996,775,0
28/03/24 10:30,28174,29761,25996,4087,6562,5301,17196,0,5,4605,1004,991,1003,-451,-531,657,1397,997,788,0
28/03/24 11:00,28748,30333,26517,4094,6562,4717,17196,0,3,4694,1004,991,1003,-451,-531,578,1397,997,788,0
28/03/24 11:30,29552,31137,27280,4101,6562,4240,17196,0,3,4596,1004,991,1003,-451,-531,572,1397,997,788,0
28/03/24 12:00,29898,31485,27557,4097,6562,3697,17196,0,5,4350,983,991,1003,-451,-531,775,1397,997,788,0
28/03/24 12:30,29858,31452,27446,4093,6562,3092,17196,0,12,4044,1024,991,1003,-451,-531,790,1397,997,788,0
28/03/24 13:00,29886,31484,27434,4066,6562,2989,17196,0,16,3787,1469,991,1003,-451,-531,985,1397,996,788,0
28/03/24 13:30,30535,32128,28147,4038,6562,2877,17196,0,11,3702,1998,991,1003,-451,-531,999,1397,997,788,0
28/03/24 14:00,30253,31849,27887,3977,6562,2853,17196,0,14,3268,1999,991,1003,-451,-531,999,1397,996,788,0
28/03/24 14:30,30167,31761,27900,3915,6562,3272,17196,0,12,3188,1999,991,1003,-451,-531,999,1397,996,788,0
28/03/24 15:00,30388,31982,28027,3832,6562,2555,17196,0,12,3021,1999,992,1003,-451,-531,999,1397,996,788,0
28/03/24 15:30,30642,32236,28172,3748,6562,2023,17196,0,12,2855,1994,991,1004,-451,-531,999,1397,996,796,0
28/03/24 16:00,31243,32836,28765,3670,6562,1829,17196,0,11,2713,1523,992,1003,-451,-531,575,1397,997,1349,0
28/03/24 16:30,31782,33376,29095,3592,6562,1301,17196,0,12,2499,1486,992,1003,-451,-531,545,1398,997,1401,0
28/03/24 17:00,32452,34046,29623,3550,6562,734,17196,0,12,2418,1589,991,1002,-451,-531,432,1397,996,1401,0
28/03/24 17:30,33544,35132,30607,3508,6562,260,17196,0,6,2522,1602,992,998,-451,-531,426,1397,997,1401,0
28/03/24 18:00,34327,35919,31343,3522,6562,34,17196,0,10,2619,1779,991,661,-451,-531,932,1397,996,1401,0
28/03/24 18:30,34627,36220,31583,3536,6562,0,17196,0,10,2701,1795,991,659,-452,-531,970,1397,996,1401,0
28/03/24 19:00,34564,36153,31569,3508,6562,0,17196,0,6,2689,1660,991,997,-452,-531,969,1397,997,1401,0
28/03/24 19:30,33672,35259,30677,3480,6562,0,17196,0,5,2290,1653,992,1003,-451,-531,969,1397,997,1401,0
28/03/24 20:00,32472,34060,29488,3402,6562,0,17196,0,5,1923,1846,992,1003,-452,-531,772,1398,996,1401,0
28/03/24 20:30,31389,32981,28473,3324,6562,0,17196,0,10,1686,1863,992,1003,-451,-531,758,1399,997,1393,0
28/03/24 21:00,30027,31625,27211,3232,6562,0,17196,0,15,1618,1698,992,1004,-452,-531,904,1399,997,848,0
28/03/24 21:30,28453,30049,25833,3139,6562,0,17196,0,14,1230,1686,991,1004,-451,-531,914,1398,997,795,0
28/03/24 22:00,27089,28693,24637,3023,6562,0,17196,0,21,789,1975,991,1004,-452,-531,631,1399,997,795,0
28/03/24 22:30,26098,27700,23675,2907,6562,0,17196,0,20,358,1996,991,1003,-451,-531,611,1398,997,793,0
28/03/24 23:00,24524,26582,22237,2634,6562,0,17196,0,475,488,1815,947,726,-452,-531,973,1398,997,643,0
28/03/24 23:30,23856,26098,21505,2360,6562,0,17198,0,659,280,1801,943,686,-452,-531,999,1399,996,620,0
29/03/24 00:00,23566,25877,21231,2245,6562,0,17198,0,728,-126,1982,987,801,-452,-531,999,1398,996,670,0
29/03/24 00:30,23896,26218,21544,2130,6562,0,17198,0,740,-239,1995,991,806,-451,-531,999,1398,996,676,0
29/03/24 01:00,23604,26028,21226,2010,6562,0,17198,0,841,-470,1814,992,997,-452,-531,999,1399,997,676,0
29/03/24 01:30,23067,25535,20700,1889,6562,0,17198,0,885,-611,1799,991,1003,-452,-531,999,1399,996,683,0
29/03/24 02:00,22814,25411,20495,1775,6562,0,17198,0,1014,-533,1937,947,868,-452,-531,999,1399,996,602,0
29/03/24 02:30,22554,25165,20218,1661,6562,0,17198,0,1028,-612,1945,939,854,-452,-531,999,1399,997,594,0
29/03/24 03:00,22145,24649,19784,1593,6562,0,17198,0,921,-732,1835,719,881,-452,-531,907,1399,996,765,0
29/03/24 03:30,21780,24492,19458,1524,6562,0,17198,0,1130,-696,1824,699,881,-451,-531,900,1399,996,783,0
29/03/24 04:00,21424,24051,19146,1513,6562,0,17198,0,1044,-792,1893,699,566,-452,-531,993,1399,997,783,0
29/03/24 04:30,21133,23747,18843,1501,6562,0,17198,0,1032,-1077,1899,703,518,-451,-531,999,1399,997,783,0
29/03/24 05:00,21308,23630,18996,1484,6562,0,17198,0,762,-1117,1901,967,491,-452,-508,931,1399,997,783,0
29/03/24 05:30,21427,23798,19064,1467,6562,0,17198,0,791,-1018,1902,992,491,-451,-529,926,1399,997,783,0
29/03/24 06:00,22646,24151,20212,1485,6562,140,17198,0,71,-817,1992,992,754,-452,-382,769,1399,996,783,0
29/03/24 06:30,23167,24537,20810,1502,6562,741,17198,0,12,-776,1999,992,759,-451,-307,758,1399,997,783,0
29/03/24 07:00,23679,25063,21175,1596,6562,1587,17198,0,69,-884,1999,992,543,-452,-263,938,1399,997,783,0
29/03/24 07:30,23726,25264,21087,1690,6562,2424,17198,0,13,-945,1218,991,515,-451,-474,951,1398,998,785,0
29/03/24 08:00,24464,26057,21716,1805,6562,3121,17198,0,10,-992,1003,991,472,-452,-531,996,1398,997,786,0
29/03/24 08:30,24689,26284,21813,1920,6562,3682,17198,0,13,-1039,1003,992,467,-451,-531,999,1397,997,786,0
29/03/24 09:00,24989,26584,22031,2020,6562,3916,17198,0,12,-1035,1003,992,413,-452,-531,962,1398,997,786,0
29/03/24 09:30,24779,26377,21819,2120,6562,4291,17198,0,15,-958,1003,992,408,-452,-531,959,1398,997,786,0
29/03/24 10:00,24747,26341,21823,2204,6562,5355,17198,0,12,-1022,1003,992,418,-451,-531,997,1399,997,786,0
29/03/24 10:30,24330,25970,21532,2288,6562,5904,17198,0,57,-919,1002,992,419,-452,-531,1000,1399,997,786,0
29/03/24 11:00,24001,25665,21362,2369,6562,6912,17198,0,81,-963,1758,992,960,-452,-531,999,1399,996,786,0
29/03/24 11:30,23275,24867,20708,2449,6562,7235,17198,0,9,-767,1079,992,1003,-452,-531,999,1399,997,786,0
29/03/24 12:00,23217,24848,20583,2506,6562,7763,17198,0,49,-816,995,992,1003,-451,-531,999,1399,996,786,0
29/03/24 12:30,22512,24133,19941,2563,6562,6462,17198,0,38,-845,82,992,1004,-452,-531,999,1399,999,788,0
29/03/24 13:00,22189,23785,19706,2597,6562,7178,17198,0,12,-813,-1,992,1002,-452,-531,999,1399,999,788,0
29/03/24 13:30,22010,23658,19541,2631,6562,7000,17198,0,65,-760,430,992,1003,-452,-531,999,1399,998,788,0
29/03/24 14:00,22156,23749,19800,2657,6562,6379,17198,0,11,-89,503,992,1002,-451,-531,999,1399,997,788,0
29/03/24 14:30,22405,24003,20101,2683,6562,5275,17198,0,16,-183,503,992,1002,-451,-531,999,1399,998,789,0
29/03/24 15:00,22488,24087,20139,2597,6562,5249,17198,0,16,-325,503,992,1003,-452,-531,999,1399,998,875,0
29/03/24 15:30,23321,24916,20920,2511,6562,4174,17198,0,12,-332,503,992,997,-452,-531,999,1399,998,882,0
29/03/24 16:00,24132,25728,21727,2346,6562,3336,17198,0,13,199,504,992,277,-452,-531,954,1399,997,688,0
29/03/24 16:30,25965,27561,23354,2180,6562,2383,17198,0,14,501,504,992,213,-451,-531,950,1399,998,659,0
29/03/24 17:00,27823,29949,25075,2051,6562,1503,17198,0,6,609,661,988,-537,-452,-531,636,1399,998,58,0
29/03/24 17:30,29365,31612,26519,1921,6562,662,17198,0,0,242,996,987,-665,-451,-531,612,1399,997,6,0
29/03/24 18:00,30250,32435,27397,1854,6562,109,17198,0,0,326,996,932,-603,-451,-531,106,1399,996,488,0
29/03/24 18:30,30586,32742,27717,1786,6562,0,17198,0,0,253,996,928,-573,-452,-531,73,1399,997,539,0
29/03/24 19:00,31333,32921,28383,1752,6562,0,17198,0,5,41,995,982,718,-452,-531,739,1399,997,973,0
29/03/24 19:30,31128,32716,28168,1718,6562,0,17198,0,5,-13,996,987,941,-452,-531,793,1399,997,1017,0
29/03/24 20:00,30379,31974,27473,1710,6562,0,17198,0,13,74,995,991,979,-451,-531,921,1399,998,1104,0
29/03/24 20:30,29896,31491,27113,1701,6562,0,17198,0,12,267,995,992,981,-452,-531,930,1399,998,1112,0
29/03/24 21:00,28488,30086,25875,1697,6562,0,17198,0,15,237,995,992,426,-452,-531,624,1399,997,962,0
29/03/24 21:30,27383,28981,24878,1692,6562,0,17198,0,16,-91,996,991,377,-451,-531,602,1399,997,943,0
29/03/24 22:00,25535,27134,23207,1662,6562,0,17198,0,16,-209,996,971,117,-452,-531,589,1399,991,792,0
29/03/24 22:30,24584,26181,22352,1632,6562,0,17198,0,15,-196,996,968,112,-451,-531,587,1399,990,778,0
29/03/24 23:00,23495,25090,21331,1544,6562,0,17198,0,12,-266,996,926,306,-452,-531,825,1399,948,735,0
29/03/24 23:30,22814,24508,20701,1455,6562,0,17199,0,112,75,996,923,321,-451,-531,842,1399,944,731,0
30/03/24 00:00,22668,24657,20589,1452,6562,0,17199,0,406,121,996,985,767,-452,-531,984,1399,993,772,0
30/03/24 00:30,23067,24995,21040,1449,6562,0,17199,0,418,314,995,991,802,-451,-459,994,1399,998,778,0
30/03/24 01:00,22617,24704,20652,1435,6562,0,17199,0,567,358,996,991,892,-396,-524,999,1399,998,779,0
30/03/24 01:30,22012,24308,20092,1421,6562,0,17199,0,804,462,995,991,898,-361,-531,999,1399,998,778,0
30/03/24 02:00,21623,24036,19756,1418,6562,0,17199,0,921,545,995,991,681,-361,-531,994,1399,998,778,0
30/03/24 02:30,21286,23762,19438,1414,6562,0,17199,0,983,420,996,991,664,-362,-531,994,1399,998,779,0
30/03/24 03:00,20865,23143,19028,1362,6562,0,17199,0,803,571,996,992,770,-362,-513,917,1399,998,779,0
30/03/24 03:30,20447,22527,18659,1310,6562,0,17199,0,697,789,995,991,781,-361,-422,911,1399,998,778,0
30/03/24 04:00,20235,22176,18512,1273,6562,0,17199,0,699,851,996,992,935,-362,-280,938,1399,998,779,0
30/03/24 04:30,20071,21978,18438,1236,6562,0,17199,0,696,1014,996,992,934,-362,-249,940,1399,998,779,0
30/03/24 05:00,20290,21676,18680,1201,6562,0,17199,0,409,1285,995,992,489,-350,-27,995,1399,998,778,0
30/03/24 05:30,20297,21546,18755,1165,6562,1,17199,0,310,1192,996,991,481,-339,0,999,1399,998,774,0
30/03/24 06:00,21126,21945,19498,1129,6562,212,17199,0,17,1246,996,991,211,-202,0,999,1399,997,450,0
30/03/24 06:30,21481,22254,19801,1092,6562,1043,17199,0,17,1327,996,991,206,-156,0,999,1399,997,420,0
30/03/24 07:00,21887,22870,20075,1089,6562,1972,17199,0,94,890,996,991,411,-289,0,999,1399,997,746,0
30/03/24 07:30,21970,22839,20070,1086,6562,3263,17199,0,15,907,996,991,427,-254,0,999,1399,997,777,0
30/03/24 08:00,22296,23272,20238,1112,6562,4391,17199,0,9,830,996,991,692,-367,0,860,1399,997,776,0
30/03/24 08:30,22057,22988,19921,1137,6562,5643,17199,0,11,908,992,991,729,-320,0,850,1399,998,777,0
30/03/24 09:00,21845,22746,19655,1143,6562,6454,17199,0,7,719,533,991,970,-294,0,989,1399,998,776,0
30/03/24 09:30,21529,22391,19269,1148,6562,6961,17199,0,6,620,496,991,1003,-256,0,999,1399,998,777,0
30/03/24 10:00,21245,21958,19019,1162,6562,7585,17199,0,6,709,960,991,1003,-107,0,853,1399,997,777,0
30/03/24 10:30,21229,21837,18965,1175,6562,8161,17199,0,5,860,995,991,1003,-3,0,842,1399,997,776,0
30/03/24 11:00,21061,21667,18794,1182,6562,8328,17199,0,6,765,996,991,956,63,81,487,1399,998,776,0
30/03/24 11:30,20734,21340,18489,1189,6562,8237,17199,0,6,960,981,992,949,213,3,462,1399,998,777,0
30/03/24 12:00,20513,21119,18299,1201,6562,8318,17199,0,6,1018,501,992,582,311,0,207,1399,998,776,0
30/03/24 12:30,20513,21119,18365,1213,6562,8336,17199,0,6,994,512,992,574,188,27,189,1399,999,777,0
30/03/24 13:00,20471,21077,18345,1188,6562,8454,17199,0,6,844,1424,992,722,42,1,475,1399,997,777,0
30/03/24 13:30,20152,20760,18127,1163,6562,8164,17199,0,8,615,1496,992,721,20,0,495,1399,997,776,0
30/03/24 14:00,20008,20643,18111,1132,6562,7360,17199,0,8,965,1498,992,130,-27,0,78,1399,988,756,0
30/03/24 14:30,19984,20647,18208,1100,6562,6696,17199,0,8,1359,1497,992,108,-55,0,48,1399,988,745,0
30/03/24 15:00,20506,21211,18724,1038,6562,6010,17199,0,7,1547,1496,992,710,-98,0,481,1399,997,283,0
30/03/24 15:30,21406,22098,19544,976,6562,4994,17199,0,8,1335,1496,991,811,-84,0,512,1399,997,242,0
30/03/24 16:00,22992,23713,21000,899,6562,3909,17199,0,8,1170,1495,981,720,-113,0,689,1399,998,414,0
30/03/24 16:30,25143,25766,22981,822,6562,2947,17199,0,8,1348,1496,979,712,-15,0,701,1399,998,439,0
30/03/24 17:00,27371,27978,24995,773,6562,1782,17199,0,7,1443,1495,951,661,10,0,998,1399,998,808,0
30/03/24 17:30,28842,29448,26304,724,6562,737,17199,0,6,931,1495,949,642,69,0,1019,1399,998,850,0
30/03/24 18:00,29646,30295,27042,748,6562,126,17199,0,3,1120,1495,988,204,-46,0,1019,1399,998,1352,0
30/03/24 18:30,30499,31150,27847,772,6562,0,17199,0,3,1396,1495,992,200,-48,0,1019,1399,998,1397,0
30/03/24 19:00,30807,31613,28081,808,6562,0,17199,0,4,1034,1495,992,409,-191,-11,1019,1399,997,1357,0
30/03/24 19:30,30088,30975,27357,844,6562,0,17199,0,5,578,1495,992,436,-282,0,1019,1399,997,1349,0
30/03/24 20:00,29415,30267,26638,858,6562,0,17199,0,6,97,1495,992,961,-246,0,1019,1399,998,1285,0
30/03/24 20:30,28789,29601,26078,871,6562,0,17199,0,4,-335,1495,992,1002,-208,0,1019,1399,997,1278,0
30/03/24 21:00,27655,28616,25073,892,6562,0,17199,0,8,-854,1495,992,891,-353,0,925,1399,998,1213,0
30/03/24 21:30,26588,27621,24092,913,6562,0,17199,0,8,-919,1495,992,882,-326,-99,918,1399,998,1207,0
30/03/24 22:00,25272,26077,22904,925,6562,0,17199,0,7,-756,1495,992,891,-189,-9,755,1399,998,1208,0
30/03/24 22:30,24263,25015,21938,937,6562,0,17199,0,21,-747,1495,992,892,-131,0,743,1398,997,1202,0
30/03/24 23:00,23088,23862,20849,960,6562,0,17199,0,67,-806,1495,992,881,-107,0,795,1398,998,830,0
30/03/24 23:30,22149,23058,19982,982,6562,0,17199,0,67,-886,1495,992,880,-242,0,798,1398,998,795,0
31/03/24 00:00,21925,22812,19823,976,6562,0,17199,0,67,-837,1495,992,830,-220,0,772,1398,997,795,0
31/03/24 00:30,22167,22983,20134,969,6562,0,17199,0,67,-669,1495,992,826,-149,0,770,1398,998,795,0
31/03/24 01:00,21773,22446,19862,971,6562,0,17199,0,67,-447,1495,992,837,-106,0,984,1398,998,763,0
31/03/24 01:30,21206,21930,19304,973,6562,0,17199,0,67,-520,1495,992,811,-157,0,999,1399,998,752,0
31/03/24 02:00,20564,21216,18693,982,6562,0,17199,0,66,-286,1495,992,122,-86,0,999,1398,998,300,0
31/03/24 02:30,20218,20903,18350,990,6562,0,17199,0,66,-363,1495,992,103,-119,0,999,1398,997,256,0
31/03/24 03:00,19953,20624,18112,1044,6562,0,17199,0,66,-187,1495,992,-89,-16,0,999,1399,998,18,0
31/03/24 03:30,19720,20445,17891,1098,6562,0,17199,0,100,-145,1495,992,-104,-17,0,999,1398,998,-4,0
31/03/24 04:00,19758,20805,17952,1138,6562,0,17199,0,99,-132,1495,992,-6,-110,0,999,1399,997,-332,0
31/03/24 04:30,19695,20803,17880,1178,6562,0,17199,0,125,-139,1495,992,0,-118,0,999,1398,996,-365,0
31/03/24 05:00,19993,21317,18116,1230,6562,0,17199,0,129,73,1495,992,-175,-28,0,684,1399,997,-492,0
31/03/24 05:30,20094,21422,18174,1281,6562,1,17199,0,129,-58,1495,992,-195,63,0,661,1399,997,-504,0
31/03/24 06:00,20741,22052,18702,1305,6562,196,17199,0,129,-223,1494,992,-350,212,124,976,1398,997,-332,0
31/03/24 06:30,21040,22319,19007,1328,6562,808,17199,0,128,-93,1489,990,-344,356,87,999,1398,996,-307,0
31/03/24 07:00,21857,22432,19712,1406,6562,1511,17199,0,75,231,1127,902,120,313,0,999,1398,997,242,0
31/03/24 07:30,22290,22859,20103,1484,6562,2258,17199,0,69,281,1094,894,138,331,0,999,1398,998,285,0
31/03/24 08:00,22900,23576,20657,1615,6562,2967,17199,0,69,401,1094,894,605,247,0,815,1398,998,-107,0
31/03/24 08:30,23093,23755,20804,1745,6562,3401,17199,0,16,305,1091,893,616,231,0,801,1398,992,-146,0
31/03/24 09:00,23243,24025,20971,1944,6562,3782,17199,0,6,271,913,805,995,99,0,738,1398,613,-276,0
31/03/24 09:30,23472,24268,21207,2142,6562,4154,17199,0,6,381,880,792,1003,132,0,734,1398,587,-290,0
31/03/24 10:00,23669,24548,21475,2259,6562,4258,17199,0,2,404,82,531,996,17,0,753,1398,965,-377,0
31/03/24 10:30,23786,24681,21681,2375,6562,4517,17199,0,7,746,22,508,996,-6,0,754,1398,998,-382,0
31/03/24 11:00,23786,24702,21821,2449,6562,4560,17199,0,8,1277,192,595,1002,-26,0,714,1397,999,-382,0
31/03/24 11:30,24063,25073,22138,2523,6562,4787,17199,0,8,1405,223,598,1003,-120,0,711,1398,999,-382,0
31/03/24 12:00,24100,25077,22188,2513,6562,4698,17199,0,5,1158,830,234,1002,-174,0,889,1397,998,-298,0
31/03/24 12:30,23771,24811,21860,2502,6562,4391,17199,0,7,904,888,201,1003,-248,0,901,1397,998,-285,0
31/03/24 13:00,23630,24558,21767,2473,6562,4548,17199,0,12,840,579,288,1003,-260,0,993,1397,999,-156,0
31/03/24 13:30,23351,24290,21515,2443,6562,4246,17199,0,11,888,565,306,901,-285,-12,999,1397,999,-131,0
31/03/24 14:00,23454,24537,21601,2425,6562,3979,17199,0,278,724,1419,933,-142,-162,-1,999,1398,997,704,0
31/03/24 14:30,23689,24808,21892,2406,6562,3601,17199,0,302,720,1496,992,-168,-149,0,999,1398,997,771,0
31/03/24 15:00,24566,25327,22749,2406,6562,3261,17199,0,20,1081,1496,992,350,-150,0,935,1398,998,-91,0
31/03/24 15:30,25582,26394,23604,2406,6562,2562,17199,0,4,1069,1496,992,416,-150,0,930,1398,997,-158,0
31/03/24 16:00,26156,26809,24124,2318,6562,1930,17199,0,3,899,1496,992,959,-150,0,981,1398,998,699,0
31/03/24 16:30,27059,27750,24965,2230,6562,1308,17199,0,4,652,1495,992,1002,-187,0,985,1398,998,778,0
31/03/24 17:00,27440,28181,25367,2163,6562,689,17199,0,3,865,1496,992,473,-238,0,903,1398,998,596,0
31/03/24 17:30,27751,28543,25651,2095,6562,296,17199,0,4,1009,1496,992,431,-288,0,897,1398,998,579,0
31/03/24 18:00,27903,28868,25801,2077,6562,53,17199,0,6,1099,1495,992,417,-323,-136,914,1398,998,752,0
31/03/24 18:30,28108,29100,25967,2059,6562,0,17199,0,7,1114,1495,992,416,-333,-152,915,1399,997,776,0
31/03/24 19:00,28138,29236,25926,2062,6562,0,17199,0,7,1095,1495,992,766,-382,-209,915,1399,997,781,0
31/03/24 19:30,27741,28752,25519,2064,6562,0,17199,0,7,1271,1495,992,820,-337,-167,915,1399,998,781,0
31/03/24 20:00,26924,27996,24736,2047,6562,0,17199,0,8,1358,1496,992,263,-311,-253,708,1399,997,750,0
31/03/24 20:30,25969,27109,23829,2029,6562,0,17199,0,9,1437,1496,992,220,-366,-265,693,1398,997,738,0
31/03/24 21:00,24866,26021,22884,2008,6562,0,17199,0,347,1251,1496,992,645,-279,-29,570,1397,997,278,0
31/03/24 21:30,23423,24905,21605,1986,6562,0,17199,0,578,1288,1497,992,678,-319,-85,562,1379,998,227,0
31/03/24 22:00,22114,23751,20395,1958,6562,0,17199,0,627,1127,1496,992,587,-329,-49,884,1087,997,-132,0
31/03/24 22:30,21415,23105,19712,1930,6562,0,17199,0,689,874,1485,990,561,-329,0,907,1023,997,-172,0
01/04/24 00:00,20610,22969,18990,1859,6562,0,17199,0,641,1434,787,885,-383,-329,-87,901,704,998,-419,0
01/04/24 00:30,20179,22661,18597,1788,6562,0,17203,0,695,1503,725,875,-448,-329,-62,900,659,998,-448,0
01/04/24 01:00,20079,22235,18540,1772,6562,0,17203,0,693,1433,731,844,148,-329,-178,785,692,999,-456,0
01/04/24 01:30,20504,22695,19072,1755,6562,0,17203,0,696,1625,732,843,168,-329,-207,776,678,999,-459,0
01/04/24 02:00,20323,22694,18930,1736,6562,0,17203,0,695,1763,739,969,-113,-329,-103,731,378,999,-631,0
01/04/24 02:30,20082,22498,18687,1716,6562,0,17203,0,690,1738,745,979,-115,-329,-136,727,316,999,-646,0
01/04/24 03:00,19849,22160,18451,1705,6562,0,17203,0,687,1792,953,849,-170,-329,-86,636,48,999,-539,0
01/04/24 03:30,19580,21892,18201,1694,6562,0,17203,0,691,1937,974,834,-172,-329,-93,629,2,998,-527,0
01/04/24 04:00,19328,21553,17997,1708,6562,0,17203,0,683,1923,908,624,87,-329,-110,544,-96,998,-507,0
01/04/24 04:30,19315,21456,18004,1721,6562,0,17203,0,689,2193,907,610,103,-329,-32,537,-88,998,-503,0
01/04/24 05:00,19312,21877,17985,1727,6562,0,17203,0,683,2160,1377,959,-464,-329,-151,458,269,997,-438,0
01/04/24 05:30,19635,22183,18258,1732,6562,0,17203,0,680,2234,1419,992,-563,-329,-45,452,345,997,-431,0
01/04/24 06:00,20809,23054,19313,1737,6562,0,17203,0,684,2460,1490,992,-252,-319,-79,714,714,997,-411,0
